round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,23.8042,9.6137,5.9511,25.0,0,0.003429,0.000131,0.063513,0.002555,0.019015,0.00295,0.481824,0.022328,0.948987,9.2896,19.6721,28.9617,2.7933
2,0.0099846,23.8042,9.6137,5.9511,25.0,0,0.003797,6.5e-05,0.063696,0.002131,0.019858,0.003154,0.544285,0.039712,0.952082,9.2896,19.6721,28.9617,2.9264
3,0.0099385,26.9744,10.622,6.7436,25.0,0,0.00399,0.000134,0.064346,0.001481,0.014228,0.002185,0.567077,0.032415,0.921652,9.8852,20.6704,30.5556,2.7156
4,0.00986199,26.9744,10.622,6.7436,25.0,0,0.004175,0.000166,0.06437,0.002809,0.014806,0.004078,0.634936,0.054167,0.912077,9.8852,20.6704,30.5556,2.9269
5,0.00975553,25.1947,10.0622,6.2987,25.0,0,0.004193,0.000193,0.063849,0.003499,0.01189,0.003272,0.632844,0.044662,0.798224,7.8212,20.6704,28.4916,3.0042
6,0.00961978,25.1947,10.0622,6.2987,25.0,0,0.004296,0.000207,0.064177,0.001448,0.009989,0.002602,0.603525,0.036737,0.48323,9.0596,21.6667,30.7263,2.7697
7,0.00945558,25.1947,10.0622,6.2987,25.0,0,0.004394,0.000191,0.065228,0.00261,0.009046,0.002385,0.633277,0.047742,0.583901,9.0596,21.6667,30.7263,2.8328
8,0.00926394,25.1947,10.0622,6.2987,25.0,0,0.00439,0.000214,0.064076,0.001795,0.00801,0.002035,0.636488,0.044509,0.680467,9.0596,21.6667,30.7263,2.5829
9,0.00904604,25.1947,10.0622,6.2987,25.0,0,0.004462,0.000223,0.064962,0.001865,0.008686,0.001577,0.634632,0.051544,0.71823,9.0596,21.6667,30.7263,2.5829
10,0.00880323,25.1947,10.0622,6.2987,25.0,0,0.004613,0.000235,0.064633,0.001887,0.008982,0.00156,0.650363,0.054797,0.632912,9.0596,21.6667,30.7263,2.5829
11,0.008537,25.1947,10.0622,6.2987,25.0,0,0.004471,0.000222,0.064762,0.000826,0.007521,0.001346,0.635205,0.022584,0.531482,9.0596,21.6667,30.7263,2.5829
12,0.00824899,25.1947,10.0622,6.2987,25.0,0,0.004715,0.000266,0.064166,0.001388,0.008522,0.002214,0.660303,0.063577,0.618905,9.0596,21.6667,30.7263,2.5829
13,0.00794099,25.1947,10.0622,6.2987,25.0,0,0.004668,0.000304,0.06415,0.002271,0.007962,0.002248,0.639037,0.044426,0.454182,9.0596,21.6667,30.7263,2.5829
14,0.00761488,25.1947,10.0622,6.2987,25.0,0,0.004832,0.000288,0.063631,0.001662,0.008227,0.001368,0.680168,0.044089,0.518449,9.0596,21.6667,30.7263,2.5572
15,0.00727268,25.2503,10.1832,31.3022,25.0584,0,0.005014,0.000341,0.064398,0.002153,0.008681,0.002472,0.697419,0.045134,0.586822,9.0596,21.6667,30.7263,2.5478
16,0.0069165,26.1958,12.1612,31.3624,26.0514,0,0.005069,0.000371,0.064763,0.001943,0.00837,0.001764,0.70575,0.049074,0.485407,10.18,22.2222,32.4022,2.852
17,0.00654854,27.8087,15.3725,39.8313,27.748,0,0.00534,0.000353,0.064544,0.001604,0.007921,0.001345,0.740663,0.069958,0.600241,8.5227,25.5556,34.0782,2.7688
18,0.00617106,30.5339,20.1031,33.1479,30.6166,0,0.005709,0.000274,0.064848,0.001665,0.008498,0.001144,0.781315,0.096863,0.557567,6.6576,27.2222,33.8798,2.1099
19,0.00578639,34.2603,25.436,38.5076,34.5403,0,0.005438,0.000417,0.065752,0.001542,0.007446,0.001207,0.733242,0.061502,0.414933,12.4519,28.8889,41.3408,3.5506
20,0.0053969,36.04,27.0862,36.1628,36.41,0,0.005215,0.000431,0.06507,0.00203,0.007793,0.000787,0.743388,0.039248,0.515111,14.6289,30.7263,45.3552,4.0005
21,0.005005,37.0412,28.2835,39.1948,37.4466,0,0.005724,0.000579,0.064169,0.002676,0.007721,0.001195,0.767128,0.081978,0.498001,10.6145,30.7263,41.3408,2.9676
22,0.0046131,37.3749,28.6511,38.764,37.7808,0,0.006445,0.000832,0.065633,0.002543,0.008752,0.001568,0.833864,0.113024,0.519964,10.0559,32.4022,42.4581,2.7132
23,0.00422361,37.7642,29.1037,36.7981,38.1929,0,0.006775,0.000852,0.066619,0.001436,0.008889,0.000973,0.852468,0.11108,0.528779,9.6834,33.3333,43.0168,2.8295
24,0.00383894,37.8754,29.1985,38.3884,38.3097,0,0.007503,0.000876,0.06683,0.00111,0.009814,0.001139,0.866001,0.152006,0.61222,9.4972,32.4022,41.8994,2.6482
25,0.00346146,37.8754,29.2663,37.9148,38.3092,0,0.008424,0.00141,0.068151,0.002298,0.011091,0.001764,0.890387,0.173416,0.60635,7.7297,34.0782,41.8079,2.3621
26,0.0030935,38.4872,29.8436,37.5004,38.9454,0,0.009358,0.001291,0.069127,0.002621,0.011643,0.001395,0.917822,0.213026,0.723795,10.2421,33.3333,43.5754,2.753
27,0.00273732,38.8209,29.8494,35.3255,39.3296,0,0.010971,0.001957,0.071754,0.003562,0.012404,0.001389,0.932435,0.288707,0.757518,8.9385,36.3128,45.2514,2.7611
28,0.00239512,39.4883,30.4665,36.4256,40.0372,0,0.014117,0.002304,0.076431,0.005167,0.015239,0.002097,0.967954,0.427888,0.842248,16.2011,35.1955,51.3966,4.6951
29,0.00206901,41.0456,32.2216,38.0912,41.6047,0,0.017606,0.00168,0.081499,0.003378,0.017512,0.001506,0.98185,0.558023,0.915873,9.4562,36.8715,46.3277,3.0064
30,0.00176101,42.6585,34.4846,41.9611,43.191,0,0.022215,0.00229,0.089446,0.005624,0.02083,0.001544,0.99106,0.684392,0.945832,18.9944,36.3128,55.3073,4.8818
31,0.001473,43.6596,36.1279,44.7811,44.1343,0,0.027202,0.002419,0.098633,0.005603,0.024142,0.001932,0.995087,0.790977,0.957301,11.7318,38.5475,50.2793,3.8773
