round,client_i,client_j,model_name,dataset,alpha,layer_index,layer_name,cka_diagonal
1,0,1,res9,brain_tumor,1000.0,0,base.2,0.999695
1,0,1,res9,brain_tumor,1000.0,1,base.6,0.997044
1,0,1,res9,brain_tumor,1000.0,2,base.7,0.981200
1,0,1,res9,brain_tumor,1000.0,3,base.11,0.968037
1,0,1,res9,brain_tumor,1000.0,4,base.15,0.943222
1,0,1,res9,brain_tumor,1000.0,5,base.16,0.931696
1,0,1,res9,brain_tumor,1000.0,6,base.17,0.855133
1,0,1,res9,brain_tumor,1000.0,7,base.18,0.855133
1,0,1,res9,brain_tumor,1000.0,8,classifier,0.877231
1,0,2,res9,brain_tumor,1000.0,0,base.2,0.998662
1,0,2,res9,brain_tumor,1000.0,1,base.6,0.996439
1,0,2,res9,brain_tumor,1000.0,2,base.7,0.980399
1,0,2,res9,brain_tumor,1000.0,3,base.11,0.978834
1,0,2,res9,brain_tumor,1000.0,4,base.15,0.970596
1,0,2,res9,brain_tumor,1000.0,5,base.16,0.934319
1,0,2,res9,brain_tumor,1000.0,6,base.17,0.696610
1,0,2,res9,brain_tumor,1000.0,7,base.18,0.696610
1,0,2,res9,brain_tumor,1000.0,8,classifier,0.599437
1,0,3,res9,brain_tumor,1000.0,0,base.2,0.998335
1,0,3,res9,brain_tumor,1000.0,1,base.6,0.996386
1,0,3,res9,brain_tumor,1000.0,2,base.7,0.977637
1,0,3,res9,brain_tumor,1000.0,3,base.11,0.980841
1,0,3,res9,brain_tumor,1000.0,4,base.15,0.965463
1,0,3,res9,brain_tumor,1000.0,5,base.16,0.920640
1,0,3,res9,brain_tumor,1000.0,6,base.17,0.713594
1,0,3,res9,brain_tumor,1000.0,7,base.18,0.713594
1,0,3,res9,brain_tumor,1000.0,8,classifier,0.685376
1,0,4,res9,brain_tumor,1000.0,0,base.2,0.998138
1,0,4,res9,brain_tumor,1000.0,1,base.6,0.991118
1,0,4,res9,brain_tumor,1000.0,2,base.7,0.962967
1,0,4,res9,brain_tumor,1000.0,3,base.11,0.961608
1,0,4,res9,brain_tumor,1000.0,4,base.15,0.953395
1,0,4,res9,brain_tumor,1000.0,5,base.16,0.892204
1,0,4,res9,brain_tumor,1000.0,6,base.17,0.586581
1,0,4,res9,brain_tumor,1000.0,7,base.18,0.586581
1,0,4,res9,brain_tumor,1000.0,8,classifier,0.579266
1,0,7,res9,brain_tumor,1000.0,0,base.2,0.998273
1,0,7,res9,brain_tumor,1000.0,1,base.6,0.991252
1,0,7,res9,brain_tumor,1000.0,2,base.7,0.975480
1,0,7,res9,brain_tumor,1000.0,3,base.11,0.975543
1,0,7,res9,brain_tumor,1000.0,4,base.15,0.971572
1,0,7,res9,brain_tumor,1000.0,5,base.16,0.953154
1,0,7,res9,brain_tumor,1000.0,6,base.17,0.871637
1,0,7,res9,brain_tumor,1000.0,7,base.18,0.871637
1,0,7,res9,brain_tumor,1000.0,8,classifier,0.907579
1,0,8,res9,brain_tumor,1000.0,0,base.2,0.999262
1,0,8,res9,brain_tumor,1000.0,1,base.6,0.998479
1,0,8,res9,brain_tumor,1000.0,2,base.7,0.977899
1,0,8,res9,brain_tumor,1000.0,3,base.11,0.927587
1,0,8,res9,brain_tumor,1000.0,4,base.15,0.888622
1,0,8,res9,brain_tumor,1000.0,5,base.16,0.841756
1,0,8,res9,brain_tumor,1000.0,6,base.17,0.708538
1,0,8,res9,brain_tumor,1000.0,7,base.18,0.708538
1,0,8,res9,brain_tumor,1000.0,8,classifier,0.852017
1,1,4,res9,brain_tumor,1000.0,0,base.2,0.998988
1,1,4,res9,brain_tumor,1000.0,1,base.6,0.996645
1,1,4,res9,brain_tumor,1000.0,2,base.7,0.989470
1,1,4,res9,brain_tumor,1000.0,3,base.11,0.976221
1,1,4,res9,brain_tumor,1000.0,4,base.15,0.944732
1,1,4,res9,brain_tumor,1000.0,5,base.16,0.910050
1,1,4,res9,brain_tumor,1000.0,6,base.17,0.571620
1,1,4,res9,brain_tumor,1000.0,7,base.18,0.571620
1,1,4,res9,brain_tumor,1000.0,8,classifier,0.482606
40,0,1,res9,brain_tumor,1000.0,0,base.2,0.999552
40,0,1,res9,brain_tumor,1000.0,1,base.6,0.999906
40,0,1,res9,brain_tumor,1000.0,2,base.7,0.999312
40,0,1,res9,brain_tumor,1000.0,3,base.11,0.998144
40,0,1,res9,brain_tumor,1000.0,4,base.15,0.990910
40,0,1,res9,brain_tumor,1000.0,5,base.16,0.969570
40,0,1,res9,brain_tumor,1000.0,6,base.17,0.864333
40,0,1,res9,brain_tumor,1000.0,7,base.18,0.864333
40,0,1,res9,brain_tumor,1000.0,8,classifier,0.796803
40,0,2,res9,brain_tumor,1000.0,0,base.2,0.998973
40,0,2,res9,brain_tumor,1000.0,1,base.6,0.999812
40,0,2,res9,brain_tumor,1000.0,2,base.7,0.999617
40,0,2,res9,brain_tumor,1000.0,3,base.11,0.998606
40,0,2,res9,brain_tumor,1000.0,4,base.15,0.992861
40,0,2,res9,brain_tumor,1000.0,5,base.16,0.979204
40,0,2,res9,brain_tumor,1000.0,6,base.17,0.840916
40,0,2,res9,brain_tumor,1000.0,7,base.18,0.840916
40,0,2,res9,brain_tumor,1000.0,8,classifier,0.788514
40,0,3,res9,brain_tumor,1000.0,0,base.2,0.999937
40,0,3,res9,brain_tumor,1000.0,1,base.6,0.999841
40,0,3,res9,brain_tumor,1000.0,2,base.7,0.999384
40,0,3,res9,brain_tumor,1000.0,3,base.11,0.997603
40,0,3,res9,brain_tumor,1000.0,4,base.15,0.991202
40,0,3,res9,brain_tumor,1000.0,5,base.16,0.974916
40,0,3,res9,brain_tumor,1000.0,6,base.17,0.851586
40,0,3,res9,brain_tumor,1000.0,7,base.18,0.851586
40,0,3,res9,brain_tumor,1000.0,8,classifier,0.760960
40,0,6,res9,brain_tumor,1000.0,0,base.2,0.999762
40,0,6,res9,brain_tumor,1000.0,1,base.6,0.999796
40,0,6,res9,brain_tumor,1000.0,2,base.7,0.999531
40,0,6,res9,brain_tumor,1000.0,3,base.11,0.998445
40,0,6,res9,brain_tumor,1000.0,4,base.15,0.994295
40,0,6,res9,brain_tumor,1000.0,5,base.16,0.981584
40,0,6,res9,brain_tumor,1000.0,6,base.17,0.864004
40,0,6,res9,brain_tumor,1000.0,7,base.18,0.864004
40,0,6,res9,brain_tumor,1000.0,8,classifier,0.771118
40,0,7,res9,brain_tumor,1000.0,0,base.2,0.999400
40,0,7,res9,brain_tumor,1000.0,1,base.6,0.999613
40,0,7,res9,brain_tumor,1000.0,2,base.7,0.999132
40,0,7,res9,brain_tumor,1000.0,3,base.11,0.997928
40,0,7,res9,brain_tumor,1000.0,4,base.15,0.994030
40,0,7,res9,brain_tumor,1000.0,5,base.16,0.973699
40,0,7,res9,brain_tumor,1000.0,6,base.17,0.836419
40,0,7,res9,brain_tumor,1000.0,7,base.18,0.836419
40,0,7,res9,brain_tumor,1000.0,8,classifier,0.762980
40,1,3,res9,brain_tumor,1000.0,0,base.2,0.999562
40,1,3,res9,brain_tumor,1000.0,1,base.6,0.999706
40,1,3,res9,brain_tumor,1000.0,2,base.7,0.999116
40,1,3,res9,brain_tumor,1000.0,3,base.11,0.998095
40,1,3,res9,brain_tumor,1000.0,4,base.15,0.993820
40,1,3,res9,brain_tumor,1000.0,5,base.16,0.976953
40,1,3,res9,brain_tumor,1000.0,6,base.17,0.802414
40,1,3,res9,brain_tumor,1000.0,7,base.18,0.802414
40,1,3,res9,brain_tumor,1000.0,8,classifier,0.676797
40,1,4,res9,brain_tumor,1000.0,0,base.2,0.999936
40,1,4,res9,brain_tumor,1000.0,1,base.6,0.999668
40,1,4,res9,brain_tumor,1000.0,2,base.7,0.998645
40,1,4,res9,brain_tumor,1000.0,3,base.11,0.997136
40,1,4,res9,brain_tumor,1000.0,4,base.15,0.989295
40,1,4,res9,brain_tumor,1000.0,5,base.16,0.968489
40,1,4,res9,brain_tumor,1000.0,6,base.17,0.799349
40,1,4,res9,brain_tumor,1000.0,7,base.18,0.799349
40,1,4,res9,brain_tumor,1000.0,8,classifier,0.619016
40,1,8,res9,brain_tumor,1000.0,0,base.2,0.999569
40,1,8,res9,brain_tumor,1000.0,1,base.6,0.999618
40,1,8,res9,brain_tumor,1000.0,2,base.7,0.999013
40,1,8,res9,brain_tumor,1000.0,3,base.11,0.997556
40,1,8,res9,brain_tumor,1000.0,4,base.15,0.990955
40,1,8,res9,brain_tumor,1000.0,5,base.16,0.952500
40,1,8,res9,brain_tumor,1000.0,6,base.17,0.680442
40,1,8,res9,brain_tumor,1000.0,7,base.18,0.680442
40,1,8,res9,brain_tumor,1000.0,8,classifier,0.587192
1,0,5,res9,brain_tumor,1000.0,0,base.2,0.997447
1,0,5,res9,brain_tumor,1000.0,1,base.6,0.989866
1,0,5,res9,brain_tumor,1000.0,2,base.7,0.958676
1,0,5,res9,brain_tumor,1000.0,3,base.11,0.955270
1,0,5,res9,brain_tumor,1000.0,4,base.15,0.944730
1,0,5,res9,brain_tumor,1000.0,5,base.16,0.912600
1,0,5,res9,brain_tumor,1000.0,6,base.17,0.740618
1,0,5,res9,brain_tumor,1000.0,7,base.18,0.740618
1,0,5,res9,brain_tumor,1000.0,8,classifier,0.744628
1,0,6,res9,brain_tumor,1000.0,0,base.2,0.999756
1,0,6,res9,brain_tumor,1000.0,1,base.6,0.998037
1,0,6,res9,brain_tumor,1000.0,2,base.7,0.993469
1,0,6,res9,brain_tumor,1000.0,3,base.11,0.983787
1,0,6,res9,brain_tumor,1000.0,4,base.15,0.960731
1,0,6,res9,brain_tumor,1000.0,5,base.16,0.918332
1,0,6,res9,brain_tumor,1000.0,6,base.17,0.850866
1,0,6,res9,brain_tumor,1000.0,7,base.18,0.850866
1,0,6,res9,brain_tumor,1000.0,8,classifier,0.895222
1,0,9,res9,brain_tumor,1000.0,0,base.2,0.999588
1,0,9,res9,brain_tumor,1000.0,1,base.6,0.998847
1,0,9,res9,brain_tumor,1000.0,2,base.7,0.996698
1,0,9,res9,brain_tumor,1000.0,3,base.11,0.993246
1,0,9,res9,brain_tumor,1000.0,4,base.15,0.981616
1,0,9,res9,brain_tumor,1000.0,5,base.16,0.962289
1,0,9,res9,brain_tumor,1000.0,6,base.17,0.880976
