round,client_id,model_name,dataset,alpha,layer_index,layer_name,cka_diagonal
1,0,res9,cifar10,0.3,0,base.2,0.980909
1,0,res9,cifar10,0.3,1,base.6,0.958767
1,0,res9,cifar10,0.3,2,base.7,0.885890
1,0,res9,cifar10,0.3,3,base.11,0.791465
1,0,res9,cifar10,0.3,4,base.15,0.753288
1,0,res9,cifar10,0.3,5,base.16,0.726782
1,0,res9,cifar10,0.3,6,base.17,0.627736
1,0,res9,cifar10,0.3,7,base.18,0.627736
1,0,res9,cifar10,0.3,8,classifier,0.575323
1,4,res9,cifar10,0.3,0,base.2,0.966089
1,4,res9,cifar10,0.3,1,base.6,0.909613
1,4,res9,cifar10,0.3,2,base.7,0.791383
1,4,res9,cifar10,0.3,3,base.11,0.722319
1,4,res9,cifar10,0.3,4,base.15,0.706481
1,4,res9,cifar10,0.3,5,base.16,0.708716
1,4,res9,cifar10,0.3,6,base.17,0.576223
1,4,res9,cifar10,0.3,7,base.18,0.576223
1,4,res9,cifar10,0.3,8,classifier,0.504367
1,1,res9,cifar10,0.3,0,base.2,0.979572
1,1,res9,cifar10,0.3,1,base.6,0.964002
1,1,res9,cifar10,0.3,2,base.7,0.931161
1,1,res9,cifar10,0.3,3,base.11,0.897845
1,1,res9,cifar10,0.3,4,base.15,0.868763
1,1,res9,cifar10,0.3,5,base.16,0.815340
1,1,res9,cifar10,0.3,6,base.17,0.571626
1,1,res9,cifar10,0.3,7,base.18,0.571626
1,1,res9,cifar10,0.3,8,classifier,0.483321
1,6,res9,cifar10,0.3,0,base.2,0.993364
1,6,res9,cifar10,0.3,1,base.6,0.960851
1,6,res9,cifar10,0.3,2,base.7,0.910165
1,6,res9,cifar10,0.3,3,base.11,0.860616
1,6,res9,cifar10,0.3,4,base.15,0.876117
1,6,res9,cifar10,0.3,5,base.16,0.877124
1,6,res9,cifar10,0.3,6,base.17,0.737079
1,6,res9,cifar10,0.3,7,base.18,0.737079
1,6,res9,cifar10,0.3,8,classifier,0.646634
1,3,res9,cifar10,0.3,0,base.2,0.965911
1,3,res9,cifar10,0.3,1,base.6,0.967032
1,3,res9,cifar10,0.3,2,base.7,0.935740
1,3,res9,cifar10,0.3,3,base.11,0.900340
1,3,res9,cifar10,0.3,4,base.15,0.896714
1,3,res9,cifar10,0.3,5,base.16,0.872068
1,3,res9,cifar10,0.3,6,base.17,0.699174
1,3,res9,cifar10,0.3,7,base.18,0.699174
1,3,res9,cifar10,0.3,8,classifier,0.495232
1,2,res9,cifar10,0.3,0,base.2,0.987574
1,2,res9,cifar10,0.3,1,base.6,0.960637
1,2,res9,cifar10,0.3,2,base.7,0.896361
1,2,res9,cifar10,0.3,3,base.11,0.852797
1,2,res9,cifar10,0.3,4,base.15,0.862325
1,2,res9,cifar10,0.3,5,base.16,0.853526
1,2,res9,cifar10,0.3,6,base.17,0.698355
1,2,res9,cifar10,0.3,7,base.18,0.698355
1,2,res9,cifar10,0.3,8,classifier,0.619947
1,9,res9,cifar10,0.3,0,base.2,0.970651
1,9,res9,cifar10,0.3,1,base.6,0.939965
1,9,res9,cifar10,0.3,2,base.7,0.888434
1,9,res9,cifar10,0.3,3,base.11,0.822883
1,9,res9,cifar10,0.3,4,base.15,0.803233
1,9,res9,cifar10,0.3,5,base.16,0.794644
1,9,res9,cifar10,0.3,6,base.17,0.602159
1,9,res9,cifar10,0.3,7,base.18,0.602159
1,9,res9,cifar10,0.3,8,classifier,0.497395
1,5,res9,cifar10,0.3,0,base.2,0.978779
1,5,res9,cifar10,0.3,1,base.6,0.974615
1,5,res9,cifar10,0.3,2,base.7,0.925439
1,5,res9,cifar10,0.3,3,base.11,0.887224
1,5,res9,cifar10,0.3,4,base.15,0.868568
1,5,res9,cifar10,0.3,5,base.16,0.838113
1,5,res9,cifar10,0.3,6,base.17,0.640739
1,5,res9,cifar10,0.3,7,base.18,0.640739
1,5,res9,cifar10,0.3,8,classifier,0.532829
1,7,res9,cifar10,0.3,0,base.2,0.982713
1,7,res9,cifar10,0.3,1,base.6,0.977613
1,7,res9,cifar10,0.3,2,base.7,0.950137
1,7,res9,cifar10,0.3,3,base.11,0.907248
1,7,res9,cifar10,0.3,4,base.15,0.885573
1,7,res9,cifar10,0.3,5,base.16,0.865079
1,7,res9,cifar10,0.3,6,base.17,0.719080
1,7,res9,cifar10,0.3,7,base.18,0.719080
1,7,res9,cifar10,0.3,8,classifier,0.613791
